time;ax;ay;az;aT
13,829000;-2,7546;2,6195;-0,9357;3,915
13,834000;1,4117;3,4767;-4,9717;6,229
13,837000;-4,3547;3,4072;2,5079;6,071
13,843000;0,6549;-5,9274;1,7557;6,217
13,846000;-3,2745;4,3514;-0,5234;5,471
13,849000;-0,6978;-3,8102;2,2204;4,465
13,853000;-3,3331;-3,4509;-4,5694;6,626
13,858000;-1,5180;1,3721;-0,1118;2,049
13,861000;0,6978;-5,5164;1,6191;5,791
13,865000;1,8615;0,7600;-2,6918;3,360
13,869000;-1,7264;1,3099;-2,7868;3,530
13,873000;-2,4731;-3,3240;0,1098;4,145
13,879000;4,4775;2,9773;2,4197;5,896
13,881000;-2,4385;-4,1312;-0,7263;4,852
13,885000;0,4722;3,0640;4,3817;5,368
13,889000;3,4599;-0,5337;-2,9158;4,556
13,894000;-4,0317;-0,1121;0,0212;4,033
13,896000;6,2882;1,6695;-0,2805;6,512
13,900000;-3,5699;-1,7067;-5,7389;6,971
13,904000;4,0144;2,9122;3,7584;6,223
13,909000;-4,6639;-4,7993;1,6171;6,885
13,913000;3,8581;4,4940;-2,7861;6,545
13,917000;-1,9608;-3,8905;1,3292;4,555
13,921000;-0,3223;-0,8442;-5,6256;5,698
13,926000;-2,8750;-0,5006;1,4105;3,241
13,929000;-2,3584;-6,0281;0,3952;6,485
13,933000;3,1169;-0,9398;-0,5365;3,299
13,936000;-4,7217;1,8665;-7,1940;8,805
13,942000;4,4272;-5,4490;1,3064;7,141
13,945000;-3,9354;2,3421;2,9169;5,430
13,949000;0,8727;-3,6132;5,0479;6,269
13,952000;0,1765;-0,8272;0,7691;1,143
13,956000;-1,5697;1,4132;-8,8632;9,111
13,960000;-0,2875;1,4174;-6,4905;6,650
13,965000;1,1998;-0,7208;-4,2675;4,491
13,968000;-2,6414;3,6364;1,1018;4,628
13,972000;5,0629;-2,2346;7,4517;9,282
13,978000;-0,4495;-1,8970;3,4594;3,971
13,980000;3,0092;5,9269;3,5173;7,520
13,984000;-8,8509;3,7722;3,1654;10,129
13,988000;-1,6469;-1,2146;4,1680;4,643
13,996000;7,0573;-2,5267;-6,6348;10,011
13,998000;-2,7635;5,6234;-7,2647;9,594
14,005000;-0,7598;-5,3799;0,3330;5,443
14,007000;-0,1288;-2,8601;-0,9638;3,021
14,008000;-0,0075;4,1416;-2,0575;4,625
14,012000;-3,3710;-3,2412;5,6773;7,355
14,016000;2,4826;-2,4483;9,0815;9,728
14,020000;-1,0458;-0,8630;5,3504;5,519
14,027000;5,3207;2,8358;-3,0138;6,741
14,029000;-6,3202;0,3952;-8,1965;10,358
14,032000;3,5324;2,2632;-11,7810;12,506
14,036000;1,6412;1,3952;-2,6372;3,405
14,040000;-0,7590;-1,5648;1,6934;2,427
14,044000;-2,0421;-0,6293;15,9736;16,116
14,048000;3,8225;-7,5961;8,3885;11,945
14,051000;-6,2727;3,5952;-3,2142;7,912
14,056000;-0,6738;-0,1881;-4,1606;4,219
14,059000;-1,1887;-1,5869;-11,7549;11,921
14,064000;-2,4277;1,8862;-5,2127;6,052
14,067000;-1,0541;-0,1352;-2,9382;3,125
14,071000;6,0332;-1,7051;5,4718;8,322
14,076000;1,8324;0,5373;12,0865;12,236
14,080000;1,8708;0,5478;12,0727;12,229
14,084000;-0,8437;0,8196;4,0400;4,208
14,087000;-3,0370;0,1268;-9,0818;9,577
14,096000;6,6401;-0,9433;-0,4850;6,724
14,098000;-0,5127;-3,1753;-2,6429;4,163
14,100000;2,3380;2,1423;5,9165;6,713
14,104000;4,7465;1,8051;0,6164;5,115
14,107000;-5,9522;-1,5248;0,2371;6,149
14,111000;8,1379;4,9993;-2,0751;9,774
14,115000;-4,4764;-6,0997;-0,6178;7,591
14,119000;1,8329;4,5513;3,8608;6,243
14,123000;2,2539;-3,3677;4,5372;6,083
14,129000;0,1091;-0,3296;0,3717;0,509
14,131000;-4,5364;1,5153;0,8284;4,854
14,135000;3,2374;-2,1697;-4,9747;6,319
14,139000;-4,6736;0,6509;2,0981;5,164
14,143000;2,4195;-1,2810;-3,2832;4,275
14,147000;3,3673;-0,4380;-2,7922;4,396
14,151000;-5,9114;-3,3992;-2,9429;7,427
14,154000;5,0170;5,3629;5,2098;9,004
14,160000;-2,8904;-4,3845;-3,2381;6,170
14,164000;2,3747;2,4050;1,1226;3,561
14,167000;-2,3794;-1,0356;4,5494;5,237
14,170000;1,8426;0,7627;4,3386;4,775
14,175000;-0,1149;-3,2421;2,0884;3,858
14,180000;-0,1117;4,5918;-8,7457;9,878
14,183000;-2,4838;2,8619;-7,1803;8,119
14,187000;-3,4588;-3,1799;-4,5862;6,566
14,191000;-1,5901;0,7396;3,2298;3,675
14,195000;1,5577;-5,7002;6,1409;8,522
14,199000;2,7449;1,3693;4,3790;5,346
14,203000;1,6678;0,4921;-3,8407;4,216
14,206000;-4,2521;2,6337;0,3981;5,018
14,214000;4,5303;4,3859;-5,5483;8,399
14,216000;-1,6698;-2,4277;-1,9678;3,543
14,218000;-2,2947;1,0339;3,2584;4,117
14,223000;-0,1754;-1,6189;1,7155;2,365
14,226000;2,5577;0,8326;1,8506;3,265
14,230000;-3,6934;-0,2917;1,2730;3,918
14,234000;6,9104;1,0452;1,4923;7,147
14,238000;-5,4688;-4,1776;1,5588;7,056
14,244000;6,8393;0,2232;-0,1758;6,845
14,247000;-3,4216;1,2446;-2,1652;4,236
14,250000;0,5334;1,5017;-7,4962;7,664
14,254000;0,6161;-0,3092;-0,2508;0,734
14,260000;-3,9537;-0,3433;-4,6699;6,128
14,262000;8,2229;-0,9112;8,9574;12,193
14,266000;-0,9568;-3,4695;5,4428;6,525
14,270000;4,3500;-0,2758;3,7016;5,718
14,273000;-1,5860;5,3751;-0,8738;5,672
14,278000;3,0935;-0,8376;-6,8218;7,537
14,282000;-1,8563;0,1844;-2,9959;3,529
14,286000;1,2325;1,5064;-1,2941;2,337
14,289000;-2,9973;-0,8577;1,1391;3,319
14,295000;-0,7166;3,6322;3,8306;5,327
14,298000;-2,9232;-5,9403;2,5980;7,112
14,302000;2,4018;0,7610;2,5379;3,576
14,305000;-0,9595;1,0998;1,9642;2,447
14,313000;0,6034;-1,2174;-0,2917;1,390
14,315000;0,3349;4,9975;-1,1196;5,132
14,319000;-2,9567;-3,5789;-9,7154;10,767
14,322000;0,6399;1,2772;-2,3421;2,743
14,328000;2,9595;1,4279;-0,9369;3,417
14,330000;-1,1328;-3,8484;9,5256;10,336
14,335000;-0,1938;3,4006;2,2518;4,083
14,337000;-5,5519;-1,2348;0,1197;5,689
14,341000;5,8306;5,4847;0,6601;8,032
14,347000;5,8103;5,4625;0,6567;8,002
14,349000;8,9855;4,1191;3,4017;10,454
14,353000;-0,2201;-0,0953;7,3402;7,344
14,357000;-0,2122;-0,1085;7,3286;7,333
14,362000;-0,7911;0,3416;-14,3442;14,370
14,369000;2,3753;1,5083;-8,4466;8,903
14,370000;-1,3257;0,1952;-8,5738;8,678
14,373000;-1,3226;0,2035;-8,5616;8,666
14,377000;5,1942;0,5898;18,1897;18,926
14,381000;-6,1219;-6,3259;11,3574;14,370
14,385000;-6,0970;-6,3294;11,3409;14,348
14,389000;-1,9575;-0,0105;-8,3048;8,532
14,395000;-0,2704;-0,8278;-20,2686;20,287
14,397000;-4,8624;-2,7619;-10,0421;11,494
14,401000;-4,8902;-2,7354;-10,0251;11,485
14,404000;2,5769;-3,7067;12,9609;13,725
14,410000;-1,4230;-0,3087;3,2426;3,555
14,413000;0,2890;2,4294;7,7685;8,145
14,417000;0,2878;2,4128;7,7564;8,128
14,421000;2,2605;1,5237;-0,9163;2,876
14,424000;-0,1171;2,5747;-5,5049;6,078
14,429000;2,4468;-2,9324;0,8470;3,912
14,433000;4,0972;-2,5015;-0,6186;4,840
14,436000;-3,5373;-0,7717;-5,2253;6,357
14,440000;0,6248;-0,2084;-3,5234;3,584
14,447000;-0,3426;-1,4368;2,2175;2,664
14,449000;1,7311;5,6107;8,1897;10,077
14,452000;1,7259;5,5855;8,1763;10,051
14,456000;2,8487;7,8384;0,6667;8,367
14,461000;2,8575;7,8118;0,6628;8,344
14,464000;1,4098;4,1777;-6,6630;7,990
14,469000;0,2562;2,0247;-5,1596;5,549
14,472000;-0,2071;-6,7610;-1,5720;6,944
14,478000;-2,6128;2,4134;7,7661;8,542
14,480000;4,2124;-8,0272;5,7191;10,719
14,484000;-2,4897;1,7810;2,7170;4,093
14,488000;3,3197;2,1470;-0,3416;3,968
14,491000;-0,3664;-3,7997;-3,5520;5,214
14,496000;-6,3860;0,4914;-7,5155;9,874
14,501000;1,3340;-1,9461;-3,6184;4,320
14,504000;-0,7394;-3,6473;-2,5661;4,520
14,507000;-2,2677;4,0439;-0,2365;4,642
14,512000;1,7046;-2,2838;2,0503;3,511
14,516000;1,7198;1,2648;8,6199;8,880
14,520000;-0,6831;2,5900;2,0410;3,368
14,524000;-0,5242;-3,2897;-1,2722;3,566
14,531000;0,6136;4,3774;1,3155;4,612
14,533000;3,3551;0,2149;-6,7964;7,583
14,536000;-0,7761;1,6764;-4,4433;4,812
14,540000;-1,5546;3,4094;3,8981;5,407
14,544000;3,8506;-2,9676;-0,1367;4,863
14,548000;-6,4767;3,4179;1,0487;7,398
14,552000;3,1708;-1,2665;9,2446;9,855
14,555000;-0,0105;-1,4660;1,3622;2,001
14,561000;-1,4798;-1,9414;1,6522;2,948
14,564000;-2,8998;-7,2107;-6,4731;10,115
14,568000;-2,8957;-7,2077;-6,4660;10,107
14,571000;-5,3832;-2,6168;-7,7341;9,780
14,576000;1,5329;1,5693;3,5426;4,167
14,580000;4,8963;-5,9903;16,9058;18,592
14,584000;-0,3425;-6,4994;10,0777;11,997
14,587000;-4,5093;3,1489;-2,3217;5,970
14,590000;-0,8651;4,1614;-1,9740;4,686
14,596000;5,4015;-3,1333;3,1229;6,982
14,600000;-3,3671;2,5092;-8,5160;9,495
14,603000;-3,0909;1,3850;-12,0977;12,563
14,607000;-2,5107;2,1992;-4,2302;5,388
14,611000;-5,4029;-4,1922;0,1781;6,841
14,615000;0,4574;-2,6962;-0,0203;2,735
14,619000;2,8709;4,9212;3,7331;6,812
14,622000;3,3341;-1,6428;1,3003;3,938
14,628000;2,0706;-3,0736;5,6001;6,715
14,630000;3,2552;-2,3308;1,3995;4,241
14,634000;-1,6895;2,1385;-1,5741;3,147
14,638000;-5,0876;1,7168;8,4614;10,021
14,642000;-1,3074;2,1872;3,2135;4,101
14,646000;1,5324;-0,9541;-8,7889;8,972
14,650000;1,4507;4,8061;-7,3333;8,887
14,654000;-3,2174;-0,7621;-9,2191;9,794
14,658000;4,0833;-4,8208;2,6482;6,850
14,663000;1,3674;2,5139;0,1033;2,864
14,666000;-1,0170;-2,3406;5,9416;6,466
14,670000;2,8550;1,6921;12,2406;12,683
14,673000;2,3091;-5,8391;4,1622;7,533
14,678000;0,4494;3,3855;-2,6344;4,313
14,682000;-0,2752;1,2166;-12,2208;12,284
14,685000;4,8380;1,8413;-9,8571;11,134
14,690000;-1,1599;1,5211;-6,7656;7,031
14,693000;-1,1532;1,5328;-6,7547;7,022
14,698000;0,3889;-5,6351;10,1384;11,606
14,701000;-0,8800;3,1492;11,1660;11,635
14,705000;-0,8748;3,1458;11,1521;11,620
14,710000;1,6111;-2,2644;-6,6164;7,176
14,713000;-4,8988;3,2079;-1,8057;6,128
14,717000;3,9674;-4,7927;-4,3610;7,598
14,721000;-1,1623;0,4314;1,7561;2,150
14,727000;-1,3321;-5,0645;0,9077;5,315
14,730000;1,2440;2,5777;-1,4543;3,210
14,734000;-1,0906;2,0929;-2,9495;3,777
14,738000;2,7147;0,1901;2,9054;3,981
14,741000;-0,7933;-1,4603;3,5690;3,937
14,746000;-2,4291;-1,5303;2,3231;3,693
14,750000;2,1005;1,0574;-3,3260;4,073
14,754000;-3,6188;0,1462;-1,0800;3,779
14,758000;0,8397;1,1027;-7,1894;7,322
14,765000;2,1450;1,1911;-0,4539;2,495
14,766000;0,8034;-5,4980;1,8677;5,862
14,770000;-0,8443;1,9135;2,6013;3,338
14,774000;0,3865;-2,2144;1,5072;2,706
14,779000;-0,7517;2,5232;-1,9600;3,282
14,781000;-0,3130;-2,8065;-2,6427;3,868
14,786000;3,1759;1,6783;1,8744;4,052
14,789000;1,2530;2,3834;-2,9151;3,968
14,794000;2,1542;-1,5832;-0,2701;2,687
14,798000;-0,6309;-0,5058;7,9436;7,985
14,804000;-1,6822;3,7006;-0,1193;4,067
14,805000;-4,0265;-1,3280;2,0584;4,713
14,809000;4,3420;2,2985;-3,5723;6,074
14,813000;-2,4019;-0,2778;-0,3916;2,449
14,818000;2,6812;-3,7304;-3,0674;5,524
14,821000;-3,2238;4,7147;-2,9752;6,440
14,824000;-2,7271;0,0083;1,1510;2,960
14,829000;6,0175;-5,6235;3,4823;8,942
14,836000;-4,8526;2,0065;5,0612;7,293
14,837000;0,6511;-7,0061;3,6374;7,921
14,841000;-4,4245;2,8973;-7,1976;8,932
14,846000;-0,2375;-6,9179;-8,4354;10,912
14,849000;2,9999;5,8376;-4,4323;7,920
14,853000;-3,2283;-4,1895;-4,4447;6,909
14,857000;3,7073;3,7427;3,0726;6,099
14,863000;-3,4769;-1,3658;5,2454;6,440
14,867000;-0,0441;3,4904;4,5768;5,756
14,870000;1,6537;-2,4040;2,7593;4,016
14,873000;4,6279;0,7492;1,9627;5,082
14,885000;-1,1331;3,0323;3,0544;4,451
14,887000;-5,6584;-2,5661;-8,1220;10,226
14,888000;7,1970;2,3806;3,0111;8,157
14,889000;-2,1389;0,6067;-1,1195;2,489
14,895000;3,9368;1,2054;-1,5854;4,412
14,897000;-3,1416;5,5137;2,5837;6,852
14,905000;-5,1786;-4,3222;1,1847;6,849
14,906000;-0,2288;1,9926;7,7834;8,038
14,908000;1,7984;-1,1543;3,8511;4,404
14,913000;-3,7072;1,4989;-7,7841;8,751
14,916000;-0,5837;4,9612;-3,5263;6,115
14,920000;-4,5559;-4,4087;-8,6896;10,756
14,924000;5,1041;1,4478;5,2523;7,466
14,929000;2,9155;-1,8572;10,3255;10,889
14,932000;-5,4018;-1,8219;-3,5020;6,690
14,936000;2,4385;-0,0284;7,0500;7,460
14,940000;-2,7416;2,4738;-2,1821;4,289
14,945000;1,0693;-2,6359;-6,6214;7,207
14,948000;-1,3714;-1,0624;-1,6760;2,412
14,952000;2,0172;-0,4929;-6,6962;7,011
14,956000;0,9855;1,2042;0,7563;1,730
14,962000;1,1452;2,0527;-2,1124;3,160
14,964000;6,5754;-0,1407;6,6782;9,373
14,968000;-3,2510;-5,3168;2,4690;6,703
14,972000;0,3583;6,0587;2,7353;6,657
14,979000;-1,2756;-3,4220;-1,8443;4,091
14,982000;3,7746;1,9238;-3,6384;5,585
14,985000;-1,4739;-2,1152;-7,3515;7,790
14,989000;1,7522;3,9216;-8,5016;9,525
14,992000;1,2674;-1,3148;2,5623;3,146
14,997000;-5,7765;-1,7698;12,7148;14,077
15,000000;4,8694;0,1544;14,0464;14,867
15,003000;-1,9255;-0,7934;5,2239;5,624
15,007000;3,2973;2,2250;-6,9495;8,007
15,015000;-2,7470;0,8643;-9,6280;10,049
15,017000;2,8290;1,0000;-12,7422;13,091
15,020000;-0,4618;4,3680;-0,8247;4,469
15,024000;-2,3522;-9,2971;4,6999;10,680
15,029000;-2,3320;-9,2420;4,7020;10,628
15,033000;0,0828;0,5260;5,0101;5,038
15,035000;-1,2603;2,1324;-2,5486;3,554
15,039000;-2,5560;-0,9026;3,5829;4,493
15,043000;-2,4143;-0,6407;2,7668;3,728
15,047000;-3,3701;-1,7116;1,5729;4,094
15,051000;-1,5632;0,1093;-4,3395;4,614
15,055000;-0,6398;3,6071;-6,2037;7,205
15,059000;-4,5057;0,0765;-6,7164;8,088
15,064000;5,0136;0,2496;-2,2590;5,505
15,067000;-5,7162;1,4150;11,4001;12,831
15,071000;4,9107;0,3076;7,0987;8,637
15,075000;-0,2005;-1,2961;9,9942;10,080
15,080000;-0,4657;1,9939;1,5198;2,550
15,082000;-4,9149;4,2229;-8,7000;10,848
15,087000;-2,0917;2,3213;0,3289;3,142
15,091000;6,3547;-1,1388;-5,0471;8,195
15,095000;-4,4674;2,1756;5,7179;7,575
15,099000;3,4046;-1,5868;-6,2754;7,314
15,103000;0,9509;1,0475;2,6095;2,968
15,106000;-0,3836;1,6111;9,0607;9,211
15,116000;-6,3949;-4,5945;-2,6956;8,323
15,119000;4,0030;0,5907;7,7840;8,773
15,120000;-2,8709;1,4846;-3,4028;4,693
15,123000;1,0783;-2,4920;-9,4244;9,808
15,130000;-4,6760;3,9086;-4,6127;7,643
15,132000;-2,7091;-2,5368;-3,2008;4,901
15,138000;3,7998;2,0829;5,5156;7,014
15,139000;-2,7690;-6,6114;4,5782;8,505
15,142000;3,0881;5,0636;2,6380;6,491
15,146000;-1,9070;-5,2424;-2,5836;6,148
15,150000;-2,4823;3,4150;-6,3690;7,641
15,154000;5,5523;-1,0600;-5,0423;7,575
15,158000;-3,8038;-0,9787;-1,1815;4,102
15,164000;1,5009;-7,0722;1,2431;7,336
15,166000;3,0395;4,6660;2,6480;6,166
15,170000;0,6555;-7,0500;1,9142;7,335
15,174000;-0,3565;3,0002;-8,3970;8,924
15,179000;-1,8617;-1,6037;-1,1193;2,700
15,182000;-3,0213;-1,5787;-1,2301;3,624
15,186000;-1,9386;3,1267;-1,5020;3,974
15,190000;-3,3532;0,6607;6,2133;7,091
15,194000;5,9907;-0,1759;2,1087;6,353
15,199000;0,4307;1,5778;1,3556;2,124
15,201000;0,7384;2,7374;-4,4547;5,280
15,206000;-1,9126;2,2452;-7,7775;8,318
15,210000;-5,1993;-3,7849;-2,9262;7,065
15,218000;-0,8747;-2,4874;11,1149;11,423
15,220000;-1,3685;-2,7354;5,7078;6,476
15,223000;2,4034;0,4501;0,9904;2,638
15,226000;-1,6369;5,8813;-7,7133;9,837
15,231000;-0,8998;-4,2405;-1,9943;4,772
15,234000;2,7272;-0,2884;5,3569;6,018
15,238000;0,8261;2,4214;4,3555;5,051
15,241000;5,3077;-3,2137;-4,1329;7,455
15,246000;-1,2570;-0,5617;-0,9032;1,647
15,250000;-3,9304;0,3436;-9,7592;10,527
15,254000;3,2965;0,4767;2,5551;4,198
15,257000;-0,1723;-3,6706;1,1989;3,865
15,266000;1,0389;4,4591;10,0826;11,073
15,268000;0,6037;-0,9258;1,2399;1,661
15,270000;-3,5761;0,7528;-3,7588;5,242
15,274000;3,1734;0,1075;-7,8306;8,450
15,280000;1,6815;-1,6489;-5,2484;5,753
15,281000;2,1184;0,6206;4,1306;4,683
15,286000;-2,8083;-1,9326;0,2612;3,419
15,289000;-3,6953;1,8124;1,6237;4,425
15,293000;2,0188;0,1875;6,1084;6,436
15,297000;4,0968;-1,2781;-1,7815;4,647
15,301000;-3,6762;2,7285;2,7980;5,365
15,305000;5,3668;0,7071;-2,3655;5,907
15,309000;-2,1024;0,4312;-4,0755;4,606
15,314000;5,1432;0,4157;0,0720;5,161
15,317000;-1,0570;-3,4747;-2,6165;4,476
15,321000;-1,0273;1,9230;4,8230;5,293
15,325000;-1,6009;-5,3802;2,6988;6,228
15,330000;6,0116;3,4958;2,0461;7,249
15,332000;2,7616;-0,9942;-3,5956;4,641
15,337000;-4,6497;-2,0631;-5,9727;7,845
15,340000;4,2749;3,6830;-5,0464;7,570
15,345000;2,8707;-2,4272;-1,8812;4,204
15,348000;-1,9640;-2,5052;5,0781;5,993
15,352000;-1,4507;-0,5900;0,4276;1,623
15,356000;2,4807;-2,2584;6,8690;7,644
15,360000;-2,4220;-1,9186;1,2389;3,329
15,364000;4,5345;0,4746;-5,8390;7,408
15,368000;-6,5058;-3,0633;-8,2783;10,965
15,372000;-0,8738;1,1132;-1,2788;1,907
15,376000;2,5128;1,2502;-2,2798;3,616
15,380000;-2,7757;-2,9970;3,4255;5,331
15,383000;3,1426;-0,7965;3,3817;4,685
15,387000;-5,7734;1,1227;5,7688;8,238
15,393000;2,7885;2,3365;3,2593;4,884
15,400000;-2,2705;-2,6994;-2,1346;4,123
15,402000;3,3809;6,9412;-3,9302;8,664
15,404000;-2,9916;-4,7277;-14,3281;15,382
15,409000;-2,9832;-4,7021;-14,3067;15,352
15,413000;-0,9433;-5,9071;3,8074;7,091
15,420000;2,3807;-4,1824;1,6972;5,103
15,422000;-4,7120;4,7238;6,4813;9,302
15,423000;0,5069;-6,9191;-2,3811;7,335
15,430000;1,0279;4,7547;-3,0491;5,741
15,433000;-0,0076;-3,1077;-1,0346;3,275
15,436000;0,6953;-1,0412;-5,4594;5,601
15,440000;2,5133;1,7999;-1,1154;3,286
15,443000;-1,1668;-4,6276;-3,5571;5,952
15,448000;0,4544;-1,0006;1,0146;1,496
15,451000;4,3814;-0,4744;0,8303;4,485
15,455000;-1,0125;-0,4741;6,3692;6,467
15,459000;2,8529;-2,4154;-1,2518;3,942
15,463000;-2,0792;5,6013;-2,3236;6,411
15,467000;2,7755;-2,8424;-5,0585;6,432
15,471000;-0,8025;2,3906;-1,0130;2,718
15,475000;-1,2974;0,2711;1,5394;2,031
15,479000;2,6724;0,0743;6,9370;7,434
15,483000;-2,5323;1,0017;6,0760;6,658
15,487000;7,9003;-0,2273;0,5703;7,924
15,491000;-3,6408;4,6879;-4,0121;7,164
15,496000;-2,0287;-3,9564;-9,0075;10,045
15,499000;6,2189;4,2802;3,7058;8,410
15,504000;-4,0569;-5,2513;0,4744;6,653
15,507000;1,0135;1,7549;1,7203;2,658
15,513000;1,6225;2,4792;2,7389;4,035
15,516000;-7,1754;-2,0900;-1,0309;7,544
15,519000;5,0556;0,0459;0,3389;5,067
15,523000;-3,3789;-1,6112;-3,7077;5,269
15,527000;3,9719;0,8655;0,4017;4,085
15,534000;-4,8195;-2,9409;-0,9999;5,734
15,535000;-0,5815;-0,6137;-1,9069;2,086
15,539000;7,6574;2,9065;-5,6249;9,936
15,543000;-0,7360;-1,4709;-3,4244;3,799
15,551000;1,8097;-0,3316;3,5289;3,980
15,552000;-4,8919;0,3625;4,5937;6,720
15,558000;7,4519;2,3022;5,7398;9,684
15,560000;-1,5479;1,2087;3,3362;3,871
15,563000;-0,3829;-3,9751;-3,6312;5,398
15,567000;1,9375;2,9226;-2,0529;4,063
15,571000;-1,8252;-0,1318;-2,7566;3,309
15,575000;0,7582;-4,3107;-2,1443;4,874
15,580000;-0,5464;7,0087;-0,9934;7,100
15,583000;1,6825;-4,4892;-0,2283;4,800
15,587000;-0,5762;0,5466;3,0335;3,136
15,591000;-2,0278;-1,0634;5,1469;5,633
15,596000;-0,4031;-3,2018;0,9852;3,374
15,599000;2,2378;3,1421;-2,3310;4,507
15,605000;-1,2771;-2,2203;-9,1769;9,528
15,606000;1,4412;4,4848;2,7082;5,434
15,611000;0,3050;-2,2162;1,9438;2,964
15,615000;-1,6188;3,0987;3,2366;4,764
15,619000;-2,1625;-1,5906;3,3021;4,256
15,622000;-0,1710;0,3861;2,8240;2,855
15,626000;0,7128;0,7310;-2,5178;2,717
15,633000;-2,6072;-4,1315;-2,4563;5,468
15,638000;-1,0878;3,0866;3,1448;4,539
15,639000;0,6304;-3,4787;-3,5565;5,015
15,642000;1,5335;1,2538;-4,3109;4,744
15,652000;-2,9012;2,9224;-1,1700;4,281
15,654000;2,5401;-2,6685;0,4114;3,707
15,655000;0,7540;-1,7391;5,8577;6,157
15,660000;-2,6590;-0,2162;1,3290;2,980
15,663000;-2,6675;1,4989;-2,2604;3,804
15,667000;3,5466;-2,8883;1,1365;4,713
15,672000;-3,9407;2,3602;-4,5854;6,490
15,674000;3,3858;-3,6994;-1,0238;5,118
15,678000;-0,2455;0,8527;-0,2708;0,928
15,683000;-0,9195;-5,5838;-4,1726;7,031
15,685000;-2,7424;1,6816;-3,2036;4,540
15,690000;3,9430;-1,8716;1,3718;4,575
15,693000;-0,1328;3,2749;8,0899;8,729
15,698000;2,3678;2,7607;3,6407;5,146
15,702000;0,3223;-4,2778;1,2216;4,461
15,706000;1,6205;4,8835;-3,2710;6,097
15,710000;-0,5394;-1,8826;-5,9141;6,230
15,716000;-3,5335;-0,7546;-5,8739;6,896
15,718000;5,6648;-0,2388;4,8673;7,472
15,721000;-7,7169;-3,8248;4,5972;9,763
15,725000;4,1070;2,9774;5,5797;7,541
15,732000;-4,0830;-0,6851;-2,6927;4,939
15,734000;0,5755;0,4030;-3,2804;3,355
15,737000;0,2636;3,7418;-0,8929;3,856
15,741000;2,4836;-1,8149;-4,6644;5,587
15,745000;2,7590;3,7363;2,7137;5,379
15,752000;-4,4377;-4,9445;4,4926;8,020
15,753000;0,6001;-1,4247;1,7844;2,361
15,758000;1,4002;1,5571;3,8449;4,378
15,761000;2,6978;-0,5876;-6,7363;7,280
15,766000;0,3643;0,0352;-7,4274;7,436
15,769000;-1,6865;-1,0483;-3,4056;3,942
15,772000;2,8545;-0,3237;3,9883;4,915
15,777000;-3,3154;-5,1917;1,0139;6,243
15,781000;5,1937;3,1089;4,4929;7,538
15,784000;-4,2601;-2,4858;1,2045;5,077
15,789000;5,8483;-2,4702;-1,3866;6,498
15,792000;-7,2584;2,7817;-0,5765;7,794
15,797000;-0,1784;-4,6536;-2,7989;5,433
15,800000;1,6795;3,5407;-1,1308;4,079
15,804000;1,3024;1,4696;0,1215;1,967
15,809000;-3,5473;0,0241;-0,4569;3,577
15,814000;0,8701;0,8637;1,3982;1,860
15,817000;-4,0255;0,9076;-0,7970;4,203
15,820000;3,8786;0,2298;5,1816;6,477
15,824000;-4,1262;-0,2059;0,8519;4,218
15,829000;3,0387;0,7475;3,0694;4,383
15,832000;-3,9473;-1,2477;-2,9286;5,071
15,836000;-0,0758;-0,5286;-5,1918;5,219
15,840000;-2,4065;-0,4699;-1,5047;2,877
15,844000;-0,1138;-0,3645;3,4316;3,453
15,848000;2,5933;-1,2884;3,4049;4,470
15,852000;-5,2356;-1,6991;1,0743;5,608
15,855000;7,5689;3,4709;-1,7858;8,516
15,859000;7,5830;3,4579;-1,7853;8,523
15,864000;1,0220;3,7458;2,3093;4,518
15,868000;4,6181;-4,2002;-1,2479;6,366
15,871000;4,9281;2,8623;4,9861;7,572
15,875000;-6,4292;0,4559;1,7442;6,677
15,879000;6,5914;4,2451;5,5665;9,615
15,884000;-0,0736;0,9941;3,5844;3,720
15,887000;2,8969;3,6869;-4,1260;6,246
15,892000;-1,0341;3,2971;-0,4954;3,491
15,905000;-1,2074;-4,6385;-3,8913;6,174
15,906000;6,7595;1,9788;3,5506;7,888
15,908000;-1,9466;2,3062;7,6396;8,214
15,909000;-1,0082;3,7178;3,0965;4,942
15,911000;2,2690;0,9381;1,1183;2,698
15,916000;0,1372;0,8745;2,6255;2,771
15,920000;3,7636;-0,3339;-4,9127;6,198
15,924000;-4,7398;1,5357;-4,0746;6,436
15,927000;4,9725;0,1669;2,7498;5,685
15,932000;-4,8989;-0,6676;1,4506;5,153
15,936000;4,6736;2,4693;3,6790;6,440
15,940000;1,0663;3,6258;2,8226;4,717
15,943000;-3,0148;0,4006;-2,0444;3,665
15,950000;5,8037;-0,9557;-2,0439;6,227
15,951000;-3,0540;-2,8265;-2,0657;4,646
15,955000;4,3066;0,5979;-2,4513;4,991
15,959000;-2,4843;-0,7868;0,4852;2,651
15,964000;-1,1643;-0,6406;1,1573;1,762
15,967000;2,9295;2,1585;1,7246;4,027
15,971000;-0,1484;-6,5798;-3,1518;7,297
15,975000;5,5277;5,3207;2,6600;8,120
15,981000;-3,1799;-6,3940;-5,6130;9,083
15,983000;4,0159;3,6356;1,1128;5,530
15,988000;-1,3063;-3,0521;0,3024;3,334
15,991000;-3,0914;-2,2305;-0,9884;3,938
15,994000;0,1927;2,2794;-0,2441;2,301
15,999000;-2,0596;-2,5951;-3,0626;4,512
