time;gFx;gFy;gFz;TgF
17,764000;-0,1331;0,9890;-0,2795;1,036
17,768000;-0,1986;0,9740;-0,1551;1,006
17,772000;-0,2047;0,9733;-0,1458;1,005
17,775000;-0,2128;0,9711;-0,1451;1,005
17,782000;-0,2182;0,9684;-0,1417;1,003
17,785000;-0,2226;0,9618;-0,1422;0,997
17,789000;-0,2267;0,9623;-0,1393;0,998
17,792000;-0,2294;0,9618;-0,1393;0,999
17,797000;-0,2358;0,9574;-0,1424;0,996
17,802000;-0,2377;0,9557;-0,1395;0,995
17,805000;-0,2438;0,9533;-0,1375;0,994
17,808000;-0,2489;0,9533;-0,1415;0,995
17,813000;-0,2565;0,9567;-0,1417;1,001
17,824000;-0,2614;0,9621;-0,1439;1,007
17,826000;-0,2660;0,9599;-0,1439;1,006
17,829000;-0,2748;0,9633;-0,1466;1,012
17,830000;-0,2834;0,9640;-0,1500;1,016
17,847000;-0,2834;0,9677;-0,1544;1,020
17,848000;-0,2902;0,9689;-0,1564;1,023
17,849000;-0,2976;0,9667;-0,1586;1,024
17,849000;-0,3022;0,9643;-0,1598;1,023
17,849000;-0,3005;0,9628;-0,1590;1,021
17,851000;-0,3076;0,9650;-0,1644;1,026
17,855000;-0,3071;0,9613;-0,1661;1,023
17,858000;-0,3073;0,9547;-0,1683;1,017
17,865000;-0,3071;0,9623;-0,1700;1,024
17,868000;-0,3110;0,9582;-0,1747;1,022
17,871000;-0,3108;0,9535;-0,1735;1,018
17,874000;-0,3144;0,9460;-0,1671;1,011
17,878000;-0,3120;0,9372;-0,1632;1,001
17,882000;-0,3130;0,9274;-0,1590;0,992
17,887000;-0,3142;0,9291;-0,1546;0,993
17,890000;-0,3193;0,9289;-0,1517;0,994
17,894000;-0,3183;0,9354;-0,1493;0,999
17,898000;-0,3244;0,9401;-0,1458;1,005
17,902000;-0,3247;0,9455;-0,1471;1,010
17,906000;-0,3271;0,9545;-0,1534;1,021
17,910000;-0,3332;0,9662;-0,1500;1,033
17,921000;-0,3327;0,9653;-0,1510;1,032
17,923000;-0,3271;0,9689;-0,1522;1,034
17,923000;-0,3254;0,9758;-0,1603;1,041
17,927000;-0,3161;0,9723;-0,1661;1,036
17,944000;-0,3130;0,9704;-0,1703;1,034
17,945000;-0,3240;0,9665;-0,1554;1,031
17,946000;-0,3181;0,9511;-0,1471;1,014
17,946000;-0,3152;0,9398;-0,1358;1,001
17,954000;-0,3081;0,9337;-0,1295;0,992
17,955000;-0,3154;0,9347;-0,1239;0,994
17,956000;-0,3086;0,9372;-0,1226;0,994
17,958000;-0,3110;0,9376;-0,1214;0,995
17,962000;-0,3051;0,9440;-0,1207;0,999
17,966000;-0,2978;0,9472;-0,1273;1,001
17,970000;-0,2966;0,9523;-0,1380;1,007
17,974000;-0,3039;0,9772;-0,1446;1,034
17,978000;-0,3044;0,9838;-0,1302;1,038
17,983000;-0,3010;0,9655;-0,1219;1,019
17,986000;-0,2890;0,9565;-0,1099;1,005
17,990000;-0,2897;0,9626;-0,1060;1,011
17,994000;-0,2902;0,9643;-0,1051;1,012
17,999000;-0,2854;0,9648;-0,1055;1,012
18,002000;-0,2788;0,9609;-0,1109;1,007
18,006000;-0,2722;0,9552;-0,1224;1,001
18,010000;-0,2692;0,9555;-0,1236;1,000
18,016000;-0,2660;0,9628;-0,1104;1,005
18,019000;-0,2680;0,9711;-0,0999;1,012
18,023000;-0,2658;0,9694;-0,0916;1,009
18,026000;-0,2609;0,9745;-0,0906;1,013
18,034000;-0,2592;0,9728;-0,0948;1,011
18,035000;-0,2551;0,9719;-0,0987;1,010
18,039000;-0,2477;0,9660;-0,1085;1,003
18,042000;-0,2455;0,9701;-0,1002;1,006
18,048000;-0,2450;0,9728;-0,0916;1,007
18,052000;-0,2404;0,9699;-0,0796;1,002
18,053000;-0,2414;0,9723;-0,0821;1,005
18,059000;-0,2345;0,9682;-0,0919;1,000
18,062000;-0,2360;0,9645;-0,1195;1,000
18,073000;-0,2331;0,9672;-0,0875;0,999
18,074000;-0,2279;0,9682;-0,0823;0,998
18,075000;-0,2270;0,9699;-0,0796;0,999
18,098000;-0,2274;0,9662;-0,1121;0,999
18,099000;-0,2221;0,9740;-0,0870;1,003
18,100000;-0,2218;0,9697;-0,0879;0,999
18,100000;-0,2204;0,9709;-0,1014;1,001
18,100000;-0,2209;0,9726;-0,1016;1,003
18,100000;-0,2162;0,9777;-0,0928;1,006
18,105000;-0,2147;0,9726;-0,0928;1,000
18,106000;-0,2160;0,9750;-0,1077;1,004
18,109000;-0,2118;0,9723;-0,1053;1,001
18,114000;-0,2143;0,9699;-0,0938;0,998
18,118000;-0,2101;0,9745;-0,0970;1,002
18,121000;-0,2167;0,9716;-0,1214;1,003
18,125000;-0,2111;0,9733;-0,1119;1,002
18,128000;-0,2038;0,9704;-0,1053;0,997
18,132000;-0,2033;0,9699;-0,1109;0,997
18,136000;-0,2101;0,9689;-0,1226;0,999
18,140000;-0,2064;0,9670;-0,1244;0,997
18,144000;-0,2116;0,9682;-0,1283;0,999
18,149000;-0,2094;0,9711;-0,1268;1,001
18,152000;-0,2074;0,9670;-0,1351;0,998
18,156000;-0,2106;0,9697;-0,1371;1,002
18,160000;-0,2172;0,9721;-0,1561;1,008
18,165000;-0,2184;0,9716;-0,1444;1,006
18,169000;-0,2187;0,9672;-0,1407;1,002
18,173000;-0,2155;0,9692;-0,1407;1,003
18,176000;-0,2162;0,9733;-0,1432;1,007
18,187000;-0,2201;0,9679;-0,1490;1,004
18,192000;-0,2243;0,9694;-0,1595;1,008
18,206000;-0,2279;0,9687;-0,1698;1,010
18,207000;-0,2287;0,9657;-0,1739;1,008
18,207000;-0,2328;0,9657;-0,1739;1,009
18,207000;-0,2301;0,9638;-0,1710;1,006
18,207000;-0,2311;0,9623;-0,1752;1,005
18,208000;-0,2609;0,9890;-0,2792;1,060
18,212000;-0,3266;1,0681;-0,5011;1,224
18,216000;-0,2309;0,9780;-0,1793;1,021
18,225000;-0,2328;0,9782;-0,1788;1,021
18,225000;-0,2289;0,9787;-0,1678;1,019
18,228000;-0,2289;0,9814;-0,1615;1,021
18,233000;-0,2292;0,9814;-0,1615;1,021
18,236000;-0,2260;0,9797;-0,1539;1,017
18,240000;-0,2223;0,9787;-0,1419;1,014
18,244000;-0,2204;0,9772;-0,1339;1,011
18,250000;-0,2172;0,9719;-0,1297;1,004
18,252000;-0,2138;0,9689;-0,1182;0,999
18,257000;-0,2157;0,9697;-0,1143;1,000
18,260000;-0,2155;0,9675;-0,1102;0,997
18,265000;-0,2113;0,9684;-0,0997;0,996
18,269000;-0,2089;0,9670;-0,0967;0,994
18,274000;-0,2079;0,9679;-0,0955;0,995
18,276000;-0,2040;0,9694;-0,0901;0,995
18,279000;-0,2040;0,9665;-0,0882;0,992
18,284000;-0,2067;0,9723;-0,0850;0,998
18,290000;-0,2050;0,9740;-0,0838;0,999
18,291000;-0,2023;0,9753;-0,0838;1,000
18,295000;-0,1959;0,9809;-0,0801;1,003
18,305000;-0,1986;0,9765;-0,0772;0,999
18,306000;-0,1989;0,9772;-0,0814;1,001
18,330000;-0,1991;0,9775;-0,0821;1,001
18,332000;-0,1952;0,9755;-0,0836;0,998
18,333000;-0,2018;0,9748;-0,0831;0,999
18,333000;-0,1945;0,9687;-0,0865;0,992
18,334000;-0,1932;0,9689;-0,0875;0,992
18,334000;-0,1908;0,9721;-0,0906;0,995
18,334000;-0,1920;0,9704;-0,0970;0,994
18,336000;-0,1930;0,9706;-0,0992;0,995
18,339000;-0,1906;0,9719;-0,1043;0,996
18,343000;-0,1898;0,9667;-0,1063;0,991
18,349000;-0,1918;0,9704;-0,1112;0,995
18,352000;-0,1898;0,9767;-0,1202;1,002
18,355000;-0,1928;0,9721;-0,1265;0,999
18,359000;-0,1923;0,9721;-0,1300;0,999
18,364000;-0,1937;0,9743;-0,1368;1,003
18,369000;-0,1947;0,9748;-0,1476;1,005
18,371000;-0,1925;0,9784;-0,1502;1,008
18,375000;-0,1957;0,9775;-0,1632;1,010
18,379000;-0,2003;0,9775;-0,1654;1,011
18,384000;-0,1986;0,9780;-0,1742;1,013
18,387000;-0,1994;0,9723;-0,1810;1,009
18,391000;-0,2008;0,9716;-0,1888;1,010
18,395000;-0,2025;0,9748;-0,1950;1,015
18,400000;-0,2023;0,9677;-0,2018;1,009
18,404000;-0,2033;0,9697;-0,2074;1,012
18,407000;-0,2055;0,9643;-0,2204;1,010
18,410000;-0,2033;0,9670;-0,2216;1,013
18,418000;-0,2084;0,9635;-0,2250;1,011
18,419000;-0,2099;0,9672;-0,2318;1,017
18,423000;-0,2069;0,9618;-0,2348;1,011
18,427000;-0,2138;0,9626;-0,2414;1,015
18,430000;-0,2079;0,9628;-0,2441;1,015
18,435000;-0,2138;0,9635;-0,2480;1,018
18,439000;-0,2111;0,9626;-0,2499;1,017
18,442000;-0,2184;0,9660;-0,2536;1,022
18,446000;-0,2196;0,9594;-0,2553;1,017
18,455000;-0,2172;0,9567;-0,2533;1,013
18,456000;-0,2174;0,9601;-0,2560;1,017
18,458000;-0,2191;0,9572;-0,2558;1,015
18,462000;-0,2226;0,9601;-0,2536;1,018
18,473000;-0,2216;0,9555;-0,2536;1,013
18,474000;-0,2250;0,9540;-0,2555;1,013
18,475000;-0,2279;0,9543;-0,2489;1,012
18,478000;-0,2284;0,9550;-0,2475;1,013
18,483000;-0,2321;0,9579;-0,2465;1,016
18,486000;-0,2355;0,9601;-0,2448;1,018
18,489000;-0,2345;0,9557;-0,2392;1,013
18,493000;-0,2372;0,9574;-0,2367;1,014
18,500000;-0,2389;0,9569;-0,2326;1,013
18,501000;-0,2380;0,9557;-0,2223;1,010
18,506000;-0,2370;0,9611;-0,2179;1,014
18,510000;-0,2416;0,9611;-0,2167;1,014
18,513000;-0,2431;0,9621;-0,2106;1,014
18,518000;-0,2436;0,9626;-0,2030;1,013
18,521000;-0,2441;0,9604;-0,2008;1,011
18,525000;-0,2489;0,9601;-0,1947;1,011
18,529000;-0,2448;0,9628;-0,1881;1,011
18,533000;-0,2492;0,9621;-0,1813;1,010
18,537000;-0,2497;0,9653;-0,1737;1,012
18,541000;-0,2497;0,9621;-0,1673;1,008
18,545000;-0,2492;0,9653;-0,1649;1,010
18,552000;-0,2524;0,9591;-0,1583;1,004
18,554000;-0,2499;0,9594;-0,1512;1,003
18,559000;-0,2546;0,9584;-0,1461;1,002
18,562000;-0,2511;0,9628;-0,1366;1,004
18,576000;-0,2560;0,9567;-0,1351;1,000
18,588000;-0,2587;0,9589;-0,1305;1,002
18,588000;-0,2563;0,9623;-0,1268;1,004
18,589000;-0,2590;0,9633;-0,1246;1,005
18,589000;-0,2582;0,9569;-0,1182;0,998
18,590000;-0,2563;0,9609;-0,1112;1,001
18,590000;-0,2548;0,9633;-0,1121;1,003
18,595000;-0,2582;0,9596;-0,1068;0,999
18,600000;-0,2643;0,9604;-0,1102;1,002
18,602000;-0,2646;0,9589;-0,1043;1,000
18,606000;-0,2604;0,9623;-0,1055;1,003
18,609000;-0,2634;0,9604;-0,1029;1,001
18,613000;-0,2619;0,9611;-0,1041;1,002
18,618000;-0,2621;0,9596;-0,1065;1,000
18,621000;-0,2675;0,9579;-0,1033;1,000
18,626000;-0,2641;0,9572;-0,1053;0,999
18,629000;-0,2599;0,9552;-0,1092;0,996
18,633000;-0,2665;0,9577;-0,1082;1,000
18,638000;-0,2656;0,9567;-0,1141;0,999
18,641000;-0,2646;0,9550;-0,1131;0,997
18,645000;-0,2651;0,9594;-0,1160;1,002
18,650000;-0,2682;0,9579;-0,1222;1,002
18,654000;-0,2660;0,9613;-0,1285;1,006
18,657000;-0,2682;0,9601;-0,1363;1,006
18,661000;-0,2695;0,9628;-0,1458;1,010
18,666000;-0,2690;0,9660;-0,1529;1,014
18,669000;-0,2687;0,9692;-0,1559;1,018
18,673000;-0,2673;0,9648;-0,1649;1,015
18,677000;-0,2682;0,9726;-0,1752;1,024
18,681000;-0,2660;0,9743;-0,1869;1,027
18,689000;-0,2636;0,9824;-0,2028;1,037
18,689000;-0,2487;1,0212;-0,2521;1,081
18,693000;-0,2499;0,9723;-0,1827;1,020
18,697000;-0,2470;0,9616;-0,1820;1,009
18,714000;-0,2397;0,9574;-0,1781;1,003
18,715000;-0,2362;0,9545;-0,1783;0,999
18,715000;-0,2340;0,9506;-0,1823;0,996
18,716000;-0,2316;0,9535;-0,1862;0,999
18,718000;-0,2260;0,9535;-0,1810;0,997
18,720000;-0,2211;0,9555;-0,1849;0,998
18,725000;-0,2221;0,9604;-0,1820;1,002
18,729000;-0,2182;0,9631;-0,1788;1,004
18,734000;-0,2133;0,9689;-0,1840;1,009
18,736000;-0,2121;0,9728;-0,1871;1,013
18,741000;-0,2089;0,9755;-0,1862;1,015
18,744000;-0,2028;0,9797;-0,1923;1,019
18,748000;-0,2023;0,9784;-0,1945;1,018
18,752000;-0,2011;0,9804;-0,1974;1,020
18,756000;-0,1935;0,9784;-0,1962;1,017
18,760000;-0,1925;0,9701;-0,1959;1,008
18,764000;-0,1879;0,9679;-0,1925;1,005
18,769000;-0,1840;0,9635;-0,1942;1,000
18,772000;-0,1808;0,9626;-0,1967;0,999
18,776000;-0,1830;0,9609;-0,1964;0,998
18,779000;-0,1803;0,9567;-0,1976;0,993
18,791000;-0,1769;0,9582;-0,2008;0,995
18,797000;-0,1808;0,9623;-0,2040;1,000
18,798000;-0,1840;0,9640;-0,2116;1,004
18,799000;-0,1823;0,9633;-0,2152;1,004
18,811000;-0,1813;0,9672;-0,2133;1,007
18,812000;-0,1769;0,9770;-0,2140;1,016
18,813000;-0,1805;0,9784;-0,2128;1,017
18,813000;-0,1779;0,9811;-0,2089;1,019
18,821000;-0,1842;0,9855;-0,2033;1,023
18,822000;-0,1801;0,9853;-0,2013;1,022
18,823000;-0,1832;0,9843;-0,1972;1,020
18,829000;-0,1783;0,9804;-0,1884;1,014
18,834000;-0,1766;0,9806;-0,1913;1,015
18,836000;-0,1793;0,9765;-0,1874;1,010
18,840000;-0,1788;0,9733;-0,1813;1,006
18,843000;-0,1747;0,9655;-0,1732;0,996
18,850000;-0,1739;0,9621;-0,1681;0,992
18,852000;-0,1725;0,9648;-0,1590;0,993
18,856000;-0,1783;0,9665;-0,1498;0,994
18,859000;-0,1783;0,9643;-0,1463;0,991
18,863000;-0,1764;0,9638;-0,1395;0,990
18,868000;-0,1805;0,9689;-0,1349;0,995
18,871000;-0,1849;0,9694;-0,1331;0,996
18,875000;-0,1849;0,9699;-0,1327;0,996
18,879000;-0,1913;0,9672;-0,1268;0,994
18,885000;-0,1932;0,9760;-0,1280;1,003
18,888000;-0,1994;0,9775;-0,1263;1,006
18,892000;-0,2008;0,9767;-0,1251;1,005
18,895000;-0,2057;0,9731;-0,1256;1,002
18,901000;-0,2121;0,9782;-0,1231;1,008
18,903000;-0,2101;0,9787;-0,1248;1,009
18,908000;-0,2187;0,9765;-0,1283;1,009
18,911000;-0,2209;0,9743;-0,1297;1,007
18,915000;-0,2316;0,9726;-0,1373;1,009
18,919000;-0,2360;0,9738;-0,1339;1,011
18,923000;-0,3174;1,0647;-0,2912;1,149
18,927000;-0,2331;0,9587;-0,1112;0,993
18,931000;-0,2333;0,9545;-0,0972;0,987
18,942000;-0,2343;0,9560;-0,0906;0,988
18,947000;-0,2380;0,9501;-0,0853;0,983
18,948000;-0,2436;0,9528;-0,0833;0,987
18,948000;-0,2458;0,9572;-0,0906;0,992
18,967000;-0,2538;0,9609;-0,0965;0,998
18,968000;-0,2551;0,9645;-0,0933;1,002
18,969000;-0,2797;1,0048;-0,1371;1,052
18,969000;-0,2746;0,9941;-0,1226;1,039
18,969000;-0,2658;0,9601;-0,0801;0,999
18,975000;-0,2695;0,9572;-0,0760;0,997
18,976000;-0,2717;0,9633;-0,0767;1,004
18,978000;-0,2780;0,9692;-0,0950;1,013
18,984000;-0,2844;0,9826;-0,1173;1,030
18,988000;-0,2829;0,9452;-0,0711;0,989
18,991000;-0,2873;0,9494;-0,0738;0,995
18,994000;-0,2893;0,9616;-0,1065;1,010
18,998000;-0,2937;0,9504;-0,0789;0,998
19,002000;-0,2998;0,9494;-0,0713;0,998
19,007000;-0,2968;0,9552;-0,0950;1,005
19,010000;-0,3064;0,9604;-0,0843;1,012
19,014000;-0,3093;0,9557;-0,0784;1,008
19,019000;-0,3086;0,9609;-0,0823;1,013
19,023000;-0,3147;0,9584;-0,0887;1,013
19,027000;-0,3181;0,9579;-0,0809;1,013
19,030000;-0,3200;0,9587;-0,0865;1,014
19,035000;-0,3230;0,9601;-0,0870;1,017
19,038000;-0,3325;0,9577;-0,0848;1,017
19,042000;-0,3254;0,9552;-0,0845;1,013
19,046000;-0,3320;0,9562;-0,0853;1,016
19,061000;-0,3352;0,9540;-0,0840;1,015
19,063000;-0,3376;0,9513;-0,0933;1,014
19,064000;-0,3452;0,9501;-0,0843;1,014
19,065000;-0,3442;0,9511;-0,0921;1,016
19,067000;-0,3411;0,9455;-0,0933;1,009
19,073000;-0,3430;0,9494;-0,0884;1,013
19,074000;-0,3459;0,9530;-0,0921;1,018
19,078000;-0,3533;0,9479;-0,0955;1,016
19,082000;-0,3520;0,9418;-0,0941;1,010
19,087000;-0,3557;0,9504;-0,0933;1,019
19,090000;-0,3560;0,9479;-0,0997;1,017
19,093000;-0,3572;0,9489;-0,0963;1,018
19,097000;-0,3582;0,9489;-0,0955;1,019
19,102000;-0,3552;0,9501;-0,0975;1,019
19,106000;-0,3569;0,9535;-0,1038;1,023
19,110000;-0,3594;0,9474;-0,1036;1,019
19,114000;-0,3523;0,9482;-0,1060;1,017
19,120000;-0,3530;0,9489;-0,1068;1,018
19,121000;-0,3591;0,9460;-0,1007;1,017
19,126000;-0,3584;0,9477;-0,1070;1,019
19,129000;-0,3538;0,9494;-0,1126;1,019
19,135000;-0,3528;0,9504;-0,1041;1,019
19,137000;-0,3474;0,9494;-0,1097;1,017
19,142000;-0,3398;0,9504;-0,1212;1,017
19,145000;-0,3440;0,9508;-0,1102;1,017
19,154000;-0,3413;0,9501;-0,1043;1,015
19,155000;-0,3381;0,9518;-0,1099;1,016
19,159000;-0,3305;0,9513;-0,1204;1,014
19,162000;-0,3308;0,9528;-0,1126;1,015
19,167000;-0,3305;0,9538;-0,1112;1,016
19,172000;-0,3227;0,9528;-0,1165;1,013
19,174000;-0,3210;0,9550;-0,1136;1,014
19,178000;-0,3152;0,9579;-0,1192;1,015
19,181000;-0,3117;0,9535;-0,1173;1,010
19,195000;-0,3090;0,9543;-0,1175;1,010
19,196000;-0,3059;0,9577;-0,1185;1,012
19,197000;-0,2959;0,9555;-0,1190;1,007
19,229000;-0,2963;0,9552;-0,1295;1,008
19,231000;-0,2858;0,9574;-0,1256;1,007
19,231000;-0,2832;0,9574;-0,1258;1,006
19,232000;-0,2807;0,9601;-0,1265;1,008
19,232000;-0,2739;0,9631;-0,1300;1,010
19,233000;-0,2702;0,9611;-0,1283;1,007
19,233000;-0,2695;0,9653;-0,1280;1,010
19,233000;-0,2621;0,9650;-0,1305;1,008
19,234000;-0,2565;0,9613;-0,1287;1,003
19,238000;-0,2485;0,9623;-0,1283;1,002
19,239000;-0,2526;0,9640;-0,1319;1,005
19,244000;-0,2436;0,9628;-0,1327;1,002
19,245000;-0,2416;0,9640;-0,1324;1,003
19,249000;-0,2370;0,9689;-0,1322;1,006
19,253000;-0,2345;0,9633;-0,1334;1,000
19,257000;-0,2326;0,9657;-0,1400;1,003
19,260000;-0,2279;0,9655;-0,1405;1,002
19,264000;-0,2245;0,9653;-0,1432;1,001
19,269000;-0,2233;0,9653;-0,1446;1,001
19,272000;-0,2216;0,9633;-0,1476;0,999
19,276000;-0,2160;0,9635;-0,1463;0,998
19,280000;-0,2143;0,9631;-0,1463;0,997
19,290000;-0,2135;0,9670;-0,1483;1,001
19,291000;-0,2165;0,9655;-0,1529;1,001
19,296000;-0,2084;0,9638;-0,1586;0,999
19,298000;-0,2077;0,9672;-0,1612;1,002
19,312000;-0,2096;0,9675;-0,1612;1,003
19,313000;-0,2052;0,9709;-0,1620;1,005
19,313000;-0,2099;0,9699;-0,1664;1,006
19,313000;-0,2111;0,9672;-0,1666;1,004
19,317000;-0,2069;0,9648;-0,1686;1,001
19,322000;-0,2030;0,9665;-0,1705;1,002
19,324000;-0,2084;0,9667;-0,1739;1,004
19,328000;-0,2057;0,9697;-0,1766;1,007
19,331000;-0,2057;0,9643;-0,1781;1,002
19,336000;-0,2067;0,9672;-0,1805;1,005
19,340000;-0,2086;0,9648;-0,1845;1,004
19,344000;-0,2082;0,9660;-0,1854;1,005
19,348000;-0,2128;0,9631;-0,1896;1,004
19,353000;-0,2125;0,9616;-0,1910;1,003
19,356000;-0,2182;0,9623;-0,1908;1,005
19,360000;-0,2165;0,9660;-0,1940;1,009
19,364000;-0,2187;0,9623;-0,1986;1,007
19,370000;-0,2221;0,9643;-0,2011;1,010
19,371000;-0,2228;0,9613;-0,2016;1,007
19,376000;-0,2233;0,9616;-0,2016;1,008
19,380000;-0,2272;0,9613;-0,2006;1,008
19,385000;-0,2289;0,9616;-0,2050;1,009
19,388000;-0,2314;0,9662;-0,2059;1,015
19,392000;-0,2343;0,9574;-0,2072;1,007
19,395000;-0,2316;0,9611;-0,2064;1,010
19,400000;-0,2367;0,9589;-0,2072;1,009
19,404000;-0,2355;0,9584;-0,2116;1,009
19,408000;-0,2409;0,9582;-0,2108;1,010
19,411000;-0,2411;0,9618;-0,2069;1,013
19,415000;-0,2485;0,9567;-0,2077;1,010
19,424000;-0,2499;0,9557;-0,2069;1,009
19,427000;-0,2529;0,9560;-0,2089;1,011
19,428000;-0,2563;0,9555;-0,2099;1,011
19,434000;-0,2541;0,9577;-0,2059;1,012
19,445000;-0,2543;0,9584;-0,2050;1,013
19,446000;-0,2624;0,9616;-0,2037;1,017
19,446000;-0,2602;0,9557;-0,2020;1,011
19,447000;-0,2602;0,9550;-0,2011;1,010
19,455000;-0,2624;0,9613;-0,2057;1,018
19,457000;-0,2658;0,9547;-0,2008;1,011
19,459000;-0,2690;0,9587;-0,1950;1,015
19,463000;-0,2719;0,9567;-0,1964;1,014
19,469000;-0,2695;0,9613;-0,1959;1,017
19,471000;-0,2641;0,9594;-0,1898;1,013
19,475000;-0,2668;0,9530;-0,1913;1,008
19,479000;-0,2675;0,9569;-0,1871;1,011
19,483000;-0,2697;0,9565;-0,1864;1,011
19,487000;-0,2646;0,9560;-0,1845;1,009
19,491000;-0,2704;0,9582;-0,1798;1,012
19,494000;-0,2702;0,9530;-0,1759;1,006
19,498000;-0,2668;0,9562;-0,1757;1,008
19,508000;-0,2719;0,9579;-0,1695;1,010
19,514000;-0,2707;0,9555;-0,1683;1,007
19,515000;-0,2704;0,9577;-0,1676;1,009
19,515000;-0,2704;0,9599;-0,1654;1,011
19,529000;-0,2700;0,9618;-0,1600;1,012
19,530000;-0,2687;0,9543;-0,1583;1,004
19,530000;-0,2687;0,9613;-0,1561;1,010
19,531000;-0,2682;0,9582;-0,1578;1,007
19,541000;-0,2717;0,9582;-0,1564;1,008
19,542000;-0,2673;0,9626;-0,1510;1,010
19,542000;-0,2653;0,9604;-0,1517;1,008
19,547000;-0,2668;0,9569;-0,1483;1,004
19,552000;-0,2621;0,9599;-0,1510;1,006
19,555000;-0,2575;0,9606;-0,1483;1,006
19,558000;-0,2617;0,9577;-0,1490;1,004
19,562000;-0,2575;0,9582;-0,1500;1,003
19,566000;-0,2590;0,9584;-0,1476;1,004
19,570000;-0,2563;0,9594;-0,1483;1,004
19,574000;-0,2531;0,9616;-0,1515;1,006
19,578000;-0,2497;0,9587;-0,1522;1,002
19,582000;-0,2487;0,9611;-0,1534;1,005
19,586000;-0,2477;0,9618;-0,1493;1,004
19,590000;-0,2463;0,9609;-0,1537;1,004
19,593000;-0,2470;0,9638;-0,1502;1,006
19,597000;-0,2406;0,9650;-0,1546;1,007
19,603000;-0,2409;0,9648;-0,1600;1,007
19,606000;-0,2367;0,9631;-0,1612;1,005
19,609000;-0,2384;0,9645;-0,1639;1,007
19,613000;-0,2345;0,9635;-0,1637;1,005
19,621000;-0,2343;0,9657;-0,1683;1,008
19,621000;-0,2343;0,9657;-0,1688;1,008
19,626000;-0,1678;0,9816;-0,3186;1,046
19,633000;-0,2529;0,9890;-0,1634;1,034
19,635000;-0,2421;0,9562;-0,1441;0,997
19,637000;-0,2424;0,9530;-0,1417;0,994
19,641000;-0,2443;0,9462;-0,1363;0,987
19,645000;-0,2443;0,9435;-0,1327;0,984
19,650000;-0,2463;0,9438;-0,1324;0,984
19,653000;-0,2426;0,9474;-0,1261;0,986
19,657000;-0,2502;0,9516;-0,1275;0,992
19,661000;-0,2560;0,9591;-0,1236;1,000
19,665000;-0,2573;0,9599;-0,1207;1,001
19,669000;-0,2599;0,9655;-0,1241;1,008
19,673000;-0,2597;0,9706;-0,1226;1,012
19,677000;-0,2658;0,9728;-0,1244;1,016
19,681000;-0,2673;0,9775;-0,1256;1,021
19,685000;-0,2729;0,9784;-0,1241;1,023
19,690000;-0,2700;0,9760;-0,1239;1,020
19,692000;-0,2714;0,9777;-0,1214;1,022
19,697000;-0,2722;0,9697;-0,1268;1,015
19,702000;-0,2812;0,9909;-0,2157;1,052
19,705000;-0,2761;0,9885;-0,1407;1,036
19,709000;-0,2660;0,9516;-0,1068;0,994
19,713000;-0,2612;0,9418;-0,1033;0,983
19,718000;-0,2602;0,9372;-0,1026;0,978
19,722000;-0,2629;0,9401;-0,1070;0,982
19,726000;-0,2646;0,9435;-0,1082;0,986
19,729000;-0,2704;0,9484;-0,1131;0,993
19,733000;-0,2700;0,9533;-0,1090;0,997
19,745000;-0,2824;0,9863;-0,1432;1,036
19,750000;-0,2878;0,9919;-0,1480;1,043
19,751000;-0,2746;0,9596;-0,1033;1,003
19,777000;-0,2709;0,9584;-0,0989;1,001
19,778000;-0,2748;0,9604;-0,1019;1,004
19,779000;-0,2746;0,9626;-0,0999;1,006
19,779000;-0,2805;0,9762;-0,1258;1,023
19,779000;-0,2824;0,9865;-0,1344;1,035
19,779000;-0,2812;0,9694;-0,1082;1,015
19,780000;-0,2788;0,9550;-0,0992;1,000
19,780000;-0,2751;0,9506;-0,0980;0,994
19,781000;-0,2766;0,9577;-0,1138;1,003
19,787000;-0,2780;0,9609;-0,1363;1,010
19,789000;-0,2807;0,9599;-0,1026;1,005
19,794000;-0,2807;0,9521;-0,0994;0,998
19,797000;-0,2783;0,9535;-0,1116;1,000
19,803000;-0,2814;0,9699;-0,1244;1,018
19,806000;-0,2797;0,9562;-0,1080;1,002
19,809000;-0,2800;0,9594;-0,1055;1,005
19,812000;-0,2807;0,9618;-0,1099;1,008
19,816000;-0,2819;0,9665;-0,1175;1,014
19,821000;-0,2800;0,9645;-0,1114;1,010
19,825000;-0,2814;0,9577;-0,1121;1,004
19,828000;-0,2800;0,9550;-0,1124;1,002
19,832000;-0,2773;0,9562;-0,1138;1,002
19,845000;-0,2783;0,9599;-0,1129;1,006
19,846000;-0,2814;0,9631;-0,1187;1,010
19,847000;-0,2770;0,9589;-0,1185;1,005
19,874000;-0,2768;0,9645;-0,1256;1,011
19,875000;-0,2734;0,9672;-0,1270;1,013
19,876000;-0,2773;0,9699;-0,1307;1,017
19,876000;-0,2748;0,9689;-0,1292;1,015
19,877000;-0,2780;0,9784;-0,1351;1,026
19,877000;-0,2726;0,9953;-0,2411;1,060
19,877000;-0,2753;1,0075;-0,1610;1,057
19,878000;-0,2729;0,9772;-0,1112;1,021
19,882000;-0,2726;0,9679;-0,1075;1,011
19,884000;-0,2639;0,9631;-0,1038;1,004
19,889000;-0,2609;0,9543;-0,1048;0,995
19,892000;-0,2565;0,9484;-0,0985;0,987
