time;gFx;gFy;gFz;TgF
11,402000;-0,1231;0,2081;0,9357;0,966
11,412000;-0,1085;0,2121;0,9435;0,973
11,422000;-0,1055;0,2052;0,9616;0,989
11,432000;-0,1129;0,1915;0,9929;1,017
11,442000;-0,1246;0,1691;0,9904;1,012
11,452000;-0,1236;0,1593;0,9699;0,991
11,462000;-0,1158;0,1627;0,9518;0,973
11,472000;-0,1104;0,1642;0,9333;0,954
11,482000;-0,1046;0,1832;0,9215;0,945
11,492000;-0,0884;0,2096;0,9254;0,953
11,502000;-0,0845;0,2316;0,9396;0,971
11,512000;-0,0928;0,2355;0,9484;0,982
11,522000;-0,1007;0,2301;0,9567;0,989
11,533000;-0,1075;0,2091;0,9635;0,992
11,542000;-0,1173;0,1935;0,9684;0,995
11,552000;-0,1309;0,1920;0,9626;0,990
11,563000;-0,1451;0,1935;0,9538;0,984
11,573000;-0,1534;0,1979;0,9738;1,005
11,582000;-0,1490;0,1989;0,9973;1,028
11,592000;-0,1368;0,2028;0,9963;1,026
11,603000;-0,1153;0,2125;0,9714;1,001
11,612000;-0,0972;0,2306;0,9386;0,971
11,622000;-0,0821;0,2443;0,9118;0,947
11,633000;-0,0752;0,2404;0,9166;0,951
11,648000;-0,0836;0,2253;0,9284;0,959
11,653000;-0,1036;0,1979;0,9450;0,971
11,687000;-0,1358;0,1725;0,9606;0,985
11,688000;-0,1490;0,1769;0,9689;0,996
11,689000;-0,1495;0,1915;0,9582;0,988
11,692000;-0,1373;0,2111;0,9469;0,980
11,703000;-0,1236;0,2277;0,9416;0,977
11,713000;-0,1041;0,2321;0,9411;0,975
11,723000;-0,0840;0,2380;0,9342;0,968
11,732000;-0,0669;0,2424;0,9279;0,961
11,743000;-0,0728;0,2443;0,9127;0,948
11,753000;-0,0982;0,2340;0,9049;0,940
11,765000;-0,1231;0,2160;0,9147;0,948
11,804000;-0,1349;0,2008;0,9430;0,974
11,805000;-0,1300;0,1940;0,9846;1,012
11,805000;-0,1090;0,1979;1,0148;1,040
11,807000;-0,0811;0,2169;1,0144;1,040
11,812000;-0,0596;0,2404;0,9982;1,029
11,822000;-0,0542;0,2375;0,9635;0,994
11,833000;-0,0713;0,2282;0,9274;0,958
11,843000;-0,1055;0,2165;0,9088;0,940
11,852000;-0,1197;0,2057;0,9034;0,934
11,865000;-0,1163;0,2023;0,9235;0,952
11,895000;-0,1178;0,2013;0,9499;0,978
11,896000;-0,1090;0,2018;0,9547;0,982
11,897000;-0,0958;0,2008;0,9650;0,990
11,903000;-0,0894;0,2096;0,9743;1,001
11,913000;-0,0923;0,2204;0,9689;0,998
11,923000;-0,0894;0,2287;0,9499;0,981
11,932000;-0,0923;0,2277;0,9376;0,969
11,943000;-0,0889;0,2272;0,9303;0,962
11,953000;-0,0757;0,2292;0,9411;0,972
11,966000;-0,0728;0,2238;0,9587;0,987
11,976000;-0,0831;0,2213;0,9963;1,024
11,982000;-0,0982;0,2116;1,0236;1,050
11,992000;-0,1314;0,1945;1,0153;1,042
12,002000;-0,1568;0,1881;0,9880;1,018
12,012000;-0,1549;0,1998;0,9689;1,001
12,023000;-0,1261;0,2253;0,9455;0,980
12,032000;-0,0792;0,2502;0,9093;0,946
12,043000;-0,0469;0,2604;0,8990;0,937
12,052000;-0,0430;0,2609;0,9015;0,939
12,062000;-0,0674;0,2521;0,9127;0,949
12,072000;-0,1075;0,2267;0,9342;0,967
12,082000;-0,1495;0,2038;0,9572;0,990
12,092000;-0,1612;0,1959;0,9811;1,013
12,102000;-0,1583;0,1954;1,0085;1,039
12,112000;-0,1393;0,1940;1,0183;1,046
12,123000;-0,1134;0,2013;1,0012;1,027
12,132000;-0,0816;0,2277;0,9694;0,999
12,142000;-0,0557;0,2394;0,9323;0,964
12,152000;-0,0396;0,2521;0,9171;0,952
12,162000;-0,0420;0,2570;0,9401;0,975
12,181000;-0,0611;0,2443;0,9675;1,000
12,182000;-0,0894;0,2145;0,9841;1,011
12,192000;-0,1021;0,1950;0,9875;1,012
12,203000;-0,1295;0,1798;0,9650;0,990
12,212000;-0,1305;0,1910;0,9596;0,987
12,222000;-0,1153;0,2140;0,9606;0,991
12,233000;-0,0787;0,2419;0,9582;0,991
12,243000;-0,0376;0,2492;0,9533;0,986
12,253000;-0,0205;0,2443;0,9464;0,978
12,263000;-0,0303;0,2424;0,9264;0,958
12,299000;-0,0577;0,2365;0,9142;0,946
12,300000;-0,0840;0,2311;0,9103;0,943
12,301000;-0,0972;0,2296;0,8981;0,932
12,303000;-0,0997;0,2238;0,9039;0,937
12,313000;-0,0953;0,2155;0,9328;0,962
12,324000;-0,0850;0,2091;0,9709;0,997
12,333000;-0,0704;0,2101;0,9963;1,021
12,343000;-0,0689;0,2121;1,0075;1,032
12,353000;-0,0669;0,2169;0,9977;1,023
12,365000;-0,0665;0,2272;0,9679;0,996
12,411000;-0,0669;0,2345;0,9235;0,955
12,412000;-0,0655;0,2438;0,9005;0,935
12,412000;-0,0596;0,2409;0,8956;0,929
12,412000;-0,0606;0,2282;0,8868;0,918
12,413000;-0,0694;0,2145;0,8986;0,926
12,424000;-0,0845;0,2130;0,9386;0,966
12,433000;-0,0796;0,2199;1,0002;1,027
12,443000;-0,0625;0,2296;1,0295;1,057
12,453000;-0,0479;0,2389;1,0021;1,031
12,466000;-0,0386;0,2384;0,9562;0,986
12,515000;-0,0513;0,2389;0,9074;0,940
12,516000;-0,0704;0,2272;0,8805;0,912
12,516000;-0,0875;0,2086;0,8795;0,908
12,516000;-0,0899;0,2062;0,8981;0,926
12,517000;-0,0694;0,2169;0,9259;0,954
12,524000;-0,0396;0,2267;0,9885;1,015
12,533000;-0,0322;0,2340;1,0432;1,070
12,543000;-0,0420;0,2331;1,0486;1,075
12,553000;-0,0679;0,2145;1,0349;1,059
12,563000;-0,1041;0,1969;0,9992;1,024
12,608000;-0,1305;0,1867;0,9631;0,990
12,609000;-0,1226;0,1901;0,9567;0,983
12,610000;-0,0826;0,2067;0,9538;0,979
12,610000;-0,0586;0,2233;0,9577;0,985
12,613000;-0,0425;0,2355;0,9665;0,996
12,624000;-0,0425;0,2355;0,9538;0,983
12,633000;-0,0586;0,2262;0,9245;0,954
12,642000;-0,0679;0,2165;0,9020;0,930
12,653000;-0,0899;0,2062;0,9000;0,928
12,666000;-0,1060;0,2057;0,9205;0,949
12,673000;-0,0938;0,2052;0,9513;0,978
12,714000;-0,0684;0,2052;0,9787;1,002
12,715000;-0,0459;0,2150;0,9914;1,015
12,715000;-0,0371;0,2228;0,9968;1,022
12,716000;-0,0567;0,2204;0,9782;1,004
12,724000;-0,0816;0,2184;0,9557;0,984
12,732000;-0,0806;0,2194;0,9547;0,983
12,743000;-0,0723;0,2194;0,9513;0,979
12,752000;-0,0621;0,2179;0,9455;0,972
12,765000;-0,0586;0,2174;0,9406;0,967
12,772000;-0,0547;0,2238;0,9284;0,957
12,788000;-0,0586;0,2248;0,9494;0,977
12,792000;-0,0757;0,2267;0,9645;0,994
12,802000;-0,1036;0,2189;0,9679;0,998
12,812000;-0,1153;0,2038;0,9968;1,024
12,823000;-0,1094;0,2023;1,0212;1,047
12,832000;-0,0777;0,2086;1,0188;1,043
12,843000;-0,0577;0,2194;0,9841;1,010
12,852000;-0,0836;0,2018;0,8780;0,905
12,867000;-0,1368;0,1994;0,7446;0,783
12,872000;-0,1173;0,2277;0,8717;0,909
12,883000;-0,1305;0,2253;0,9899;1,024
12,892000;-0,1485;0,2072;1,0241;1,055
12,902000;-0,1231;0,1998;0,9904;1,018
12,912000;-0,1036;0,1915;0,8849;0,911
12,922000;-0,1324;0,1769;0,7661;0,797
12,933000;-0,1075;0,1803;0,7720;0,800
12,944000;-0,0362;0,2057;0,9210;0,944
