time;gFx;gFy;gFz;TgF
11,341000;0,2296;0,0855;1,0271;1,056
11,352000;0,2042;0,0630;0,9303;0,955
11,361000;0,1627;0,0410;0,8238;0,841
11,371000;0,1168;0,0362;0,7769;0,786
11,382000;0,0425;0,0425;0,8932;0,895
11,391000;0,0176;0,0699;1,0569;1,059
11,411000;0,0811;0,0870;1,1482;1,154
11,412000;0,1388;0,0796;1,1854;1,196
11,431000;0,1305;0,0591;1,1434;1,152
11,432000;0,1051;0,0371;1,0090;1,015
11,441000;0,0322;0,1109;0,9054;0,913
11,452000;0,1285;0,1065;0,8961;0,912
11,461000;0,1940;0,0650;0,9303;0,953
11,471000;0,2340;0,0254;0,9445;0,973
11,482000;0,1940;0,0332;0,9968;1,016
11,491000;0,0845;0,0767;1,0740;1,080
11,508000;0,0464;0,1007;1,1478;1,153
11,511000;0,0914;0,1407;1,1629;1,175
11,522000;0,1485;0,1647;1,1282;1,150
11,531000;0,1906;0,1280;1,0451;1,070
11,541000;0,1915;0,1002;0,9186;0,944
11,552000;0,2121;0,0894;0,8131;0,845
11,561000;0,2003;0,0782;0,7788;0,808
11,571000;0,1832;0,0645;0,8072;0,830
11,581000;0,1695;0,0533;0,8834;0,901
11,591000;0,1940;0,0889;0,9997;1,022
11,608000;0,2028;0,1226;1,0828;1,108
11,611000;0,1969;0,1158;1,0779;1,102
11,636000;0,1612;0,1099;1,0061;1,025
11,637000;0,1334;0,0816;0,9010;0,914
11,642000;0,1476;0,0987;0,8126;0,832
11,653000;0,1285;0,1285;0,7852;0,806
11,661000;0,1060;0,1319;0,8223;0,840
11,671000;0,0826;0,1515;0,8727;0,890
11,681000;0,0674;0,1681;0,9552;0,972
11,691000;0,0327;0,1490;0,9948;1,006
11,709000;-0,0147;0,1334;1,0124;1,021
11,711000;-0,0327;0,1373;1,0114;1,021
11,735000;-0,0640;0,1666;0,9440;0,961
11,735000;-0,0640;0,1749;0,9220;0,941
11,741000;0,1212;0,1666;0,9528;0,975
11,752000;0,1632;0,1222;0,9997;1,020
11,761000;0,1495;0,0933;1,0417;1,057
11,771000;0,0919;0,0855;1,0437;1,051
11,782000;0,0034;0,0811;1,0144;1,018
11,792000;-0,0445;0,0845;0,9831;0,988
11,811000;-0,0689;0,0792;0,9714;0,977
11,812000;-0,0391;0,0401;0,9890;0,991
11,841000;-0,0430;0,0044;1,0486;1,049
11,842000;-0,0533;0,0235;1,0911;1,093
11,843000;-0,0376;0,0757;1,1199;1,123
11,853000;-0,0660;0,1041;1,1018;1,109
11,861000;-0,0958;0,0977;1,0613;1,070
11,871000;-0,1104;0,0880;1,0276;1,037
11,881000;-0,1099;0,0963;0,9948;1,005
11,891000;-0,1119;0,1114;0,9743;0,987
11,908000;-0,1241;0,1212;0,9748;0,990
11,911000;-0,1476;0,1182;1,0105;1,028
11,929000;-0,1603;0,0943;1,0236;1,040
11,931000;-0,1627;0,0762;1,0207;1,036
11,941000;-0,1568;0,0743;1,0065;1,021
11,952000;-0,1656;0,0836;0,9860;1,003
11,961000;-0,1529;0,0801;0,9518;0,967
11,971000;-0,1319;0,0894;0,9259;0,940
11,981000;-0,1402;0,0919;0,9259;0,941
11,991000;-0,1412;0,1007;0,9391;0,955
12,007000;-0,1432;0,1104;0,9289;0,946
12,011000;-0,1471;0,1046;0,9054;0,923
12,022000;-0,1407;0,1104;0,8937;0,911
12,031000;-0,1349;0,1134;0,9127;0,930
12,041000;-0,1226;0,1266;0,9504;0,967
12,051000;-0,1329;0,1305;0,9640;0,982
12,061000;-0,1495;0,1290;0,9450;0,965
12,071000;-0,1539;0,1324;0,9118;0,934
12,081000;-0,1427;0,1383;0,9078;0,929
12,091000;-0,1305;0,1334;0,9323;0,951
12,107000;-0,1187;0,1182;0,9616;0,976
12,112000;-0,1109;0,1031;0,9704;0,982
12,121000;-0,0987;0,0728;0,9694;0,977
12,131000;-0,0953;0,0542;0,9670;0,973
12,141000;-0,1011;0,0596;0,9963;1,003
12,152000;-0,1192;0,0699;1,0310;1,040
12,161000;-0,1192;0,0914;1,0583;1,069
12,171000;-0,1060;0,1011;1,0539;1,064
12,181000;-0,1016;0,0880;1,0222;1,031
12,191000;-0,0972;0,0752;0,9831;0,991
12,206000;-0,0865;0,0870;0,9450;0,953
12,211000;-0,1011;0,1148;0,8961;0,909
12,221000;-0,1261;0,1305;0,8688;0,887
12,231000;-0,1353;0,1495;0,8634;0,887
12,241000;-0,1251;0,1622;0,8751;0,899
12,252000;-0,1109;0,1671;0,9088;0,931
12,261000;-0,0948;0,1627;0,9733;0,991
12,271000;-0,0679;0,1363;1,0183;1,030
12,281000;-0,0596;0,1090;1,0354;1,043
12,291000;-0,0611;0,0894;1,0393;1,045
12,306000;-0,0552;0,0748;1,0119;1,016
12,311000;-0,0547;0,0630;0,9582;0,962
12,321000;-0,0581;0,0630;0,9557;0,960
12,331000;-0,0513;0,0782;0,9831;0,988
12,341000;-0,0528;0,0850;1,0007;1,006
12,352000;-0,0474;0,0982;0,9870;0,993
12,361000;-0,0322;0,1148;0,9772;0,984
12,371000;-0,0132;0,1202;0,9694;0,977
12,381000;-0,0191;0,1192;0,9587;0,966
12,391000;-0,0244;0,1163;0,9533;0,961
12,409000;-0,0401;0,1138;0,9562;0,964
12,411000;-0,0362;0,0928;1,0017;1,007
12,428000;-0,0288;0,0923;1,0139;1,018
12,431000;-0,0445;0,0914;1,0197;1,025
12,441000;-0,0430;0,1065;1,0144;1,021
12,452000;-0,0171;0,1197;1,0012;1,008
12,461000;-0,0093;0,1192;0,9709;0,978
12,471000;-0,0112;0,1212;0,9704;0,978
12,481000;-0,0029;0,1217;0,9748;0,982
12,491000;-0,0020;0,1065;0,9723;0,978
12,505000;-0,0117;0,0987;0,9484;0,954
12,511000;0,0044;0,1036;0,9533;0,959
12,521000;0,0205;0,1207;0,9894;0,997
12,531000;0,0151;0,1295;1,0100;1,018
12,541000;0,0059;0,1412;0,9968;1,007
12,552000;0,0239;0,1520;0,9836;0,996
12,561000;0,0420;0,1461;0,9689;0,981
12,571000;0,0577;0,1349;0,9665;0,978
12,581000;0,0459;0,1256;0,9855;0,995
12,591000;0,0191;0,1226;1,0002;1,008
12,601000;-0,0010;0,1143;1,0080;1,014
12,611000;-0,0117;0,1134;1,0227;1,029
12,621000;-0,0215;0,1153;1,0398;1,046
12,631000;-0,0239;0,1251;1,0412;1,049
12,641000;-0,0181;0,1407;1,0036;1,014
12,651000;-0,0068;0,1539;0,9743;0,986
12,661000;0,0044;0,1622;0,9420;0,956
12,671000;0,0137;0,1671;0,9220;0,937
12,681000;0,0068;0,1676;0,9230;0,938
12,691000;-0,0039;0,1681;0,9587;0,973
12,701000;-0,0010;0,1710;0,9880;1,003
12,711000;-0,0068;0,1691;0,9846;0,999
12,721000;-0,0054;0,1559;0,9709;0,983
12,731000;-0,0024;0,1485;0,9670;0,978
12,741000;-0,0044;0,1471;0,9850;0,996
12,751000;0,0005;0,1534;1,0061;1,018
12,761000;-0,0103;0,1632;1,0109;1,024
12,771000;-0,0210;0,1847;1,0021;1,019
12,781000;-0,0200;0,1989;0,9611;0,982
12,791000;-0,0005;0,2003;0,8946;0,917
12,801000;0,0176;0,1891;0,8604;0,881
12,812000;0,0230;0,1749;0,8746;0,892
12,822000;0,0122;0,1544;0,9240;0,937
12,831000;-0,0137;0,1285;0,9933;1,002
12,841000;-0,0410;0,1178;1,0647;1,072
12,851000;-0,0699;0,1104;1,0935;1,101
12,861000;-0,0674;0,1226;1,0706;1,080
12,871000;-0,0415;0,1368;1,0163;1,026
12,881000;-0,0342;0,1476;0,9679;0,980
12,891000;-0,0117;0,1603;0,9499;0,963
12,901000;-0,0049;0,1578;0,9430;0,956
12,913000;-0,0059;0,1603;0,9616;0,975
12,921000;-0,0132;0,1647;0,9758;0,990
12,931000;-0,0249;0,1637;0,9894;1,003
12,941000;-0,0459;0,1612;0,9977;1,012
12,951000;-0,0562;0,1593;0,9953;1,010
12,961000;-0,0508;0,1681;0,9914;1,007
12,971000;-0,0371;0,1715;0,9968;1,012
12,981000;-0,0254;0,1700;0,9635;0,979
12,991000;-0,0274;0,1632;0,9313;0,946
13,001000;-0,0230;0,1608;0,9347;0,949
13,011000;-0,0235;0,1583;0,9513;0,965
13,023000;-0,0420;0,1608;0,9543;0,969
13,031000;-0,0616;0,1539;0,9557;0,970
13,041000;-0,0928;0,1456;0,9797;0,995
13,051000;-0,1104;0,1393;1,0026;1,018
13,061000;-0,1026;0,1378;0,9982;1,013
13,071000;-0,0928;0,1422;0,9787;0,993
13,081000;-0,0811;0,1520;0,9767;0,992
13,091000;-0,0748;0,1549;0,9621;0,977
13,101000;-0,0684;0,1510;0,9513;0,966
13,113000;-0,0625;0,1583;0,9215;0,937
13,124000;-0,0660;0,1603;0,9196;0,936
13,131000;-0,0645;0,1642;0,9543;0,970
13,141000;-0,0572;0,1583;0,9723;0,987
13,151000;-0,0562;0,1554;0,9753;0,989
13,161000;-0,0498;0,1593;0,9650;0,979
13,171000;-0,0401;0,1578;0,9455;0,959
13,181000;-0,0215;0,1510;0,9396;0,952
13,191000;-0,0186;0,1456;0,9469;0,958
13,201000;-0,0318;0,1383;0,9455;0,956
13,211000;-0,0430;0,1432;0,9650;0,977
13,224000;-0,0508;0,1471;0,9929;1,005
13,231000;-0,0567;0,1495;1,0007;1,013
13,241000;-0,0459;0,1515;0,9899;1,003
13,251000;-0,0274;0,1573;0,9723;0,985
13,261000;-0,0249;0,1534;0,9611;0,974
13,271000;-0,0342;0,1539;0,9650;0,978
13,281000;-0,0469;0,1564;0,9670;0,981
13,291000;-0,0440;0,1617;0,9533;0,968
13,301000;-0,0347;0,1661;0,9406;0,956
13,315000;-0,0220;0,1564;0,9333;0,947
13,331000;-0,0445;0,1485;0,9797;0,992
13,341000;-0,0474;0,1480;1,0163;1,028
13,351000;-0,0611;0,1388;1,0222;1,033
13,361000;-0,0621;0,1378;1,0148;1,026
13,371000;-0,0493;0,1466;0,9782;0,990
13,381000;-0,0435;0,1564;0,9347;0,949
13,391000;-0,0406;0,1617;0,9289;0,944
13,401000;-0,0410;0,1730;0,9293;0,946
13,411000;-0,0376;0,1735;0,9499;0,966
13,421000;-0,0557;0,1578;0,9533;0,968
13,431000;-0,0572;0,1480;0,9513;0,964
13,441000;-0,0435;0,1520;0,9621;0,975
13,451000;-0,0410;0,1549;0,9987;1,011
13,461000;-0,0484;0,1446;0,9997;1,011
13,471000;-0,0454;0,1402;0,9719;0,983
13,481000;-0,0401;0,1427;0,9469;0,958
13,491000;-0,0381;0,1456;0,9508;0,963
13,501000;-0,0347;0,1529;0,9601;0,973
13,511000;-0,0391;0,1529;0,9650;0,978
13,521000;-0,0562;0,1461;0,9753;0,988
13,531000;-0,0660;0,1529;0,9880;1,002
13,541000;-0,0640;0,1588;0,9841;0,999
13,551000;-0,0679;0,1529;0,8648;0,881
13,561000;-0,0904;0,1627;0,7774;0,799
13,571000;0,0015;0,2052;0,8981;0,921
13,581000;-0,0205;0,1779;0,9679;0,984
13,591000;-0,0547;0,1676;1,0212;1,036
13,601000;-0,0855;0,1715;1,0461;1,064
13,611000;-0,0826;0,1612;0,9714;0,988
13,623000;-0,0752;0,1588;0,9064;0,923
13,631000;-0,0479;0,1515;0,8810;0,895
13,642000;-0,0210;0,1559;0,9386;0,952
13,651000;-0,0156;0,1647;1,0422;1,055
